Clase,Activacion
Lepto,0.9999938011169434
Lepto,0.04297470301389694
Lepto,0.9999923706054688
Lepto,0.999734103679657
Lepto,0.655246376991272
Lepto,0.9999998807907104
Lepto,1.0
Lepto,0.9894961714744568
Lepto,0.08663588017225266
Lepto,0.2884221374988556
Lepto,0.9999992847442627
Lepto,1.0
Lepto,0.9941335320472717
Lepto,0.02509681135416031
Lepto,0.9999988079071045
Lepto,0.9998094439506531
Lepto,1.0
Lepto,0.3025815784931183
Lepto,0.03634147718548775
Lepto,0.43999311327934265
Lepto,0.3722526729106903
Lepto,0.9999865293502808
Lepto,0.7295645475387573
