Clase,Activacion
Kunzea,0.006429500877857208
Kunzea,0.0002506358432583511
Kunzea,4.7357094445033e-05
Kunzea,0.3390278220176697
Kunzea,0.22063128650188446
Kunzea,6.294331251410767e-05
Kunzea,0.05646146833896637
Kunzea,0.00030574918491765857
Kunzea,0.00017313769785687327
Kunzea,0.5048425793647766
Kunzea,0.00015494439867325127
Kunzea,3.760383333428763e-05
Kunzea,0.0004544792464002967
Kunzea,0.0008828825666569173
Kunzea,2.446398106314973e-08
Kunzea,0.0001965179544640705
Kunzea,0.8511221408843994
Kunzea,2.646980829013046e-05
Kunzea,0.9985575079917908
Kunzea,2.4827950255712494e-05
Kunzea,0.00022845895728096366
Kunzea,2.8755721359630115e-05
Kunzea,0.26673251390457153
Kunzea,0.008261289447546005
Kunzea,0.036268241703510284
Kunzea,3.129056480588588e-08
Kunzea,7.261592156910344e-19
Kunzea,0.5649901032447815
Kunzea,0.007618423085659742
Kunzea,0.008200709708034992
Kunzea,0.03396625444293022
Kunzea,0.0043309880420565605
Kunzea,0.0006394963711500168
Kunzea,0.06680991500616074
Kunzea,0.0032751562539488077
Kunzea,2.527907236071769e-05
Kunzea,5.416854037321173e-06
Kunzea,2.1410738554550335e-05
Kunzea,0.002813131781294942
Kunzea,5.546236570808105e-05
Kunzea,0.00013640457473229617
Kunzea,0.004746443126350641
Kunzea,0.00028934041620232165
Lepto,0.999991774559021
Lepto,0.9999990463256836
Lepto,0.994175136089325
Lepto,0.9998550415039062
Lepto,0.997979462146759
Lepto,0.8736519813537598
Lepto,0.001490387017838657
Lepto,0.999941349029541
Lepto,0.9999929666519165
Lepto,0.14701159298419952
Lepto,0.9999189376831055
Lepto,0.999566376209259
Lepto,0.9984319806098938
Lepto,0.0012444413732737303
Lepto,0.9527393579483032
Lepto,0.9020830988883972
Lepto,0.9997783303260803
Lepto,0.980488657951355
Lepto,0.9989940524101257
Lepto,0.9859417080879211
Lepto,0.9878809452056885
Lepto,0.9999856948852539
Lepto,0.2301417738199234
Lepto,0.9895765781402588
Lepto,0.9999847412109375
Lepto,0.7264584898948669
Lepto,0.9797074794769287
Lepto,0.9969936609268188
Lepto,0.9978093504905701
Lepto,0.9997909665107727
Lepto,0.9958134293556213
Lepto,0.9998749494552612
Lepto,0.24037082493305206
Lepto,0.9023144245147705
Lepto,0.9978930354118347
Lepto,0.9995090961456299
Lepto,0.9999914169311523
Lepto,0.9999998807907104
Lepto,0.999977707862854
Lepto,0.9999984502792358
Lepto,0.9999998807907104
Lepto,0.8688501119613647
Lepto,0.9999914169311523
Lepto,0.9984675049781799
Lepto,0.9997677206993103
Lepto,0.9987207055091858
Lepto,0.9999589920043945
Lepto,0.9998767375946045
Lepto,0.9998434782028198
Lepto,0.17585839331150055
Lepto,0.9991022348403931
Lepto,0.7968987226486206
Lepto,0.10794089734554291
Lepto,0.9995518326759338
Lepto,1.0
Lepto,0.6002485752105713
Lepto,4.05968603445217e-05
Lepto,0.9980606436729431
Lepto,0.9978920817375183
Lepto,0.9994248151779175
Lepto,0.9999771118164062
Lepto,0.9997660517692566
Lepto,0.9809440970420837
Lepto,0.9984326958656311
Lepto,0.999930739402771
Lepto,1.3833385310135782e-05
Lepto,0.9928526282310486
Lepto,0.0038715123664587736
Lepto,0.9999887943267822
Lepto,0.8612528443336487
Lepto,0.9814396500587463
Lepto,0.9959924817085266
Lepto,0.9974128603935242
Lepto,0.9999643564224243
Lepto,0.49476295709609985
Lepto,0.9992178678512573
Lepto,0.9999872446060181
Lepto,0.9998007416725159
Lepto,0.9999979734420776
Lepto,0.9993591904640198
Lepto,0.20104128122329712
Lepto,0.9996010661125183
Lepto,0.9999979734420776
Lepto,0.9997311234474182
Lepto,0.4147593080997467
Lepto,0.996819257736206
Lepto,0.9704809188842773
Lepto,0.9996768236160278
Lepto,0.9995388984680176
Lepto,0.9962506890296936
Lepto,0.9999319314956665
Lepto,0.9996688365936279
Lepto,0.9959166646003723
Lepto,0.9996458292007446
Lepto,0.9999864101409912
Lepto,0.999934196472168
Lepto,0.8963134288787842
Lepto,0.9987309575080872
Lepto,0.9999772310256958
Lepto,0.8047625422477722
Lepto,0.6023297309875488
Lepto,0.996724545955658
Lepto,0.9998774528503418
Lepto,0.9950183629989624
Lepto,0.9999933242797852
Lepto,0.9604890942573547
Lepto,0.9999964237213135
Lepto,0.9981600642204285
Lepto,0.9890339374542236
Lepto,0.9989715814590454
Lepto,0.9999269247055054
Lepto,0.9997579455375671
Lepto,0.9992470741271973
Lepto,0.9999203681945801
Lepto,0.993351399898529
Lepto,0.9912460446357727
Lepto,0.9999351501464844
Lepto,0.8410054445266724
Lepto,0.6020405888557434
Lepto,0.07757699489593506
Lepto,0.9973777532577515
Lepto,0.9999207258224487
Lepto,0.9998235106468201
Lepto,0.9999946355819702
Lepto,0.9994599223136902
Lepto,0.9999979734420776
Lepto,0.9979898929595947
Lepto,0.9996576309204102
Lepto,0.00043141364585608244
Lepto,0.9998992681503296
Lepto,0.045852385461330414
Lepto,0.9922564029693604
Lepto,0.9988893866539001
Lepto,0.99864262342453
Lepto,0.9996023774147034
Lepto,0.9948543906211853
Lepto,0.9968269467353821
Lepto,0.9996923208236694
Lepto,0.9958891272544861
Lepto,0.9991082549095154
Lepto,0.9999154806137085
Lepto,0.9999977350234985
Lepto,0.9999980926513672
Lepto,0.9996742010116577
Lepto,0.999320387840271
Lepto,0.9983043670654297
Lepto,0.9996914863586426
Lepto,0.9999977350234985
Lepto,0.0004585545393638313
Lepto,0.9999814033508301
Lepto,0.9469724893569946
Lepto,0.9999485015869141
Lepto,0.9997960925102234
Lepto,0.9999992847442627
Lepto,0.9999867677688599
Lepto,0.9977222084999084
Lepto,0.9623885750770569
Lepto,0.9994340538978577
Lepto,0.999870777130127
Lepto,0.9996806383132935
Lepto,0.9996763467788696
Lepto,0.9999483823776245
Lepto,0.9999908208847046
Lepto,0.999998927116394
Lepto,0.1285688281059265
Lepto,0.999510645866394
Lepto,0.9999427795410156
Lepto,0.999993085861206
Lepto,0.9979405999183655
Lepto,0.9999516010284424
Lepto,0.9999498128890991
Lepto,0.9967442750930786
Lepto,0.4132078289985657
Lepto,0.9989186525344849
Lepto,0.9893463253974915
Lepto,0.9999756813049316
Lepto,0.0017992397770285606
Lepto,0.9997938275337219
Lepto,0.9961883425712585
Lepto,0.999924898147583
Lepto,0.9997773766517639
Lepto,0.8476991057395935
Lepto,0.6328701376914978
Lepto,0.4599882960319519
Lepto,0.9967063069343567
Lepto,0.9765042662620544
